Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
F,Road,3,5,241,3.0,medium,M,10.0,5099
F,Ship,3,1,241,3.0,medium,M,9.0,5184
C,Road,3,3,176,3.0,medium,M,9.0,5575
F,Ship,3,5,286,5.0,medium,M,3.0,4424
D,Ship,4,5,190,3.0,medium,M,6.0,4671
F,Flight,6,2,282,4.0,medium,F,9.0,1385
B,Road,5,2,152,3.0,high,F,5.0,5502
D,Ship,2,5,238,4.0,medium,M,9.0,4086
C,Ship,7,2,229,3.0,low,F,43.0,1793
D,Flight,7,1,280,5.0,low,M,10.0,1199
B,Flight,4,2,238,3.0,low,M,30.0,3423
F,Road,3,1,202,2.0,high,M,43.0,2312
B,Ship,4,2,266,3.0,medium,F,2.0,5252
D,Flight,5,4,263,3.0,medium,M,43.0,3978
F,Ship,4,4,150,2.0,medium,M,3.0,1285
F,Flight,4,5,227,4.0,low,F,20.0,2217
B,Ship,6,5,174,3.0,medium,F,32.0,1921
F,Flight,4,2,246,3.0,low,F,7.0,5616
F,Flight,4,4,146,3.0,medium,F,6.0,4672
A,Flight,3,2,173,3.0,high,M,43.0,1582
D,Ship,5,4,193,3.0,medium,M,3.0,4559
A,Ship,3,2,177,4.0,low,F,3.0,4199
F,Ship,6,3,304,4.0,low,M,3.0,1752
B,Road,3,1,133,3.0,low,F,9.0,5724
F,Ship,5,2,269,2.0,medium,F,9.0,5672
A,Flight,5,5,222,3.0,medium,M,5.0,4949
C,Ship,4,2,252,3.0,medium,M,8.0,4262
F,Flight,4,5,152,5.0,low,M,9.0,4224
A,Ship,6,4,271,4.0,medium,M,8.0,1867
F,Ship,5,5,104,4.0,high,F,9.0,5652
B,Ship,5,2,239,5.0,medium,F,6.0,1365
C,Ship,3,4,154,2.0,high,F,2.0,4998
C,Ship,3,3,225,4.0,low,M,10.0,5690
B,Ship,3,2,211,4.0,high,M,1.0,5831
A,Road,4,5,244,3.0,medium,M,3.0,5857
C,Ship,2,4,194,5.0,medium,F,39.0,3770
F,Ship,5,5,232,5.0,medium,M,6.0,5139
F,Ship,4,5,198,2.0,medium,M,43.0,2820
D,Ship,3,5,241,3.0,low,M,2.0,4976
B,Ship,4,4,185,3.0,low,M,13.0,2080
F,Ship,4,1,209,3.0,low,F,7.0,4808
F,Ship,5,1,187,4.0,medium,F,8.0,5164
B,Ship,4,3,243,3.0,medium,M,1.0,5021
D,Ship,6,2,292,4.0,medium,M,2.0,1149
F,Ship,3,4,260,4.0,high,M,17.0,2666
C,Road,4,5,189,2.0,low,F,15.0,2457
B,Ship,6,5,157,5.0,low,F,10.0,1133
F,Ship,6,3,272,4.0,low,M,5.0,1355
C,Ship,4,4,172,3.0,medium,F,1.0,4201
B,Road,5,1,203,3.0,low,F,2.0,4162
F,Ship,5,2,243,3.0,high,M,2.0,5734
D,Road,2,3,128,2.0,medium,F,43.0,1530
B,Ship,3,5,144,2.0,medium,M,2.0,4629
C,Flight,4,2,134,3.0,medium,F,1.0,4064
A,Flight,5,4,111,5.0,medium,F,42.0,1587
D,Ship,6,5,244,4.0,medium,F,6.0,1185
D,Road,3,4,134,3.0,medium,F,9.0,4230
F,Road,4,3,153,5.0,medium,F,4.0,4499
F,Ship,5,5,228,5.0,low,F,6.0,4506
C,Ship,7,5,273,4.0,low,F,7.0,1364
D,Ship,3,4,197,3.0,medium,F,43.0,3427
B,Flight,5,3,171,3.0,medium,F,7.0,4994
B,Ship,4,5,207,2.0,low,F,3.0,5270
A,Ship,3,5,143,2.0,low,F,6.0,4253
C,Ship,4,2,212,3.0,medium,M,3.0,5427
F,Ship,5,5,224,5.0,low,F,43.0,2627
C,Ship,4,1,225,2.0,medium,F,10.0,4577
F,Ship,4,5,147,2.0,low,M,17.0,1057
F,Ship,3,1,109,5.0,low,F,6.0,5457
F,Road,3,2,236,3.0,medium,M,8.0,5783
C,Flight,6,3,276,4.0,low,M,6.0,1670
F,Ship,4,1,233,4.0,low,M,2.0,1809
B,Ship,2,2,203,4.0,medium,M,10.0,5764
F,Ship,3,4,243,2.0,medium,M,1.0,5840
C,Ship,6,4,291,4.0,low,F,5.0,1112
F,Flight,3,1,257,2.0,low,F,43.0,3496
F,Flight,3,3,270,3.0,low,M,7.0,4152
C,Ship,4,4,217,3.0,high,F,26.0,2875
D,Ship,4,4,270,3.0,low,F,4.0,5888
C,Flight,3,1,255,5.0,low,F,3.0,4477
F,Ship,6,4,299,4.0,low,M,9.0,1527
C,Flight,4,1,190,4.0,medium,F,5.0,5570
F,Ship,6,4,151,3.0,low,F,10.0,5414
D,Ship,2,1,148,2.0,low,M,10.0,5939
B,Road,3,5,230,3.0,low,F,43.0,3477
B,Ship,4,2,260,3.0,low,M,4.0,5504
D,Ship,5,2,270,3.0,low,M,3.0,5266
B,Ship,4,5,270,3.0,medium,F,2.0,5272
B,Ship,6,4,221,5.0,low,M,9.0,4360
D,Flight,4,2,194,3.0,low,F,3.0,5174
C,Ship,2,5,164,4.0,medium,M,2.0,1439
C,Ship,5,5,249,4.0,medium,M,2.0,1727
F,Flight,5,4,165,3.0,low,F,20.0,1150
D,Ship,5,5,192,2.0,low,M,10.0,5564
A,Ship,3,2,206,3.0,high,F,1.0,4431
F,Ship,5,4,154,2.0,low,F,5.0,5528
A,Ship,2,4,136,5.0,medium,M,43.0,1479
F,Ship,7,2,305,4.0,medium,M,7.0,1813
A,Ship,3,1,231,3.0,low,M,1.0,5392
B,Ship,4,3,198,3.0,medium,F,1.0,5846
F,Ship,4,4,233,2.0,high,F,1.0,5320
F,Ship,4,5,247,2.0,medium,F,18.0,2404
B,Ship,4,3,151,3.0,medium,F,8.0,4025
F,Ship,5,1,229,5.0,low,M,9.0,1883
A,Road,4,2,163,3.0,low,F,27.0,1639
F,Ship,3,1,266,3.0,low,M,6.0,4010
F,Ship,6,5,294,4.0,medium,F,2.0,1273
B,Ship,7,5,265,4.0,low,F,9.0,1393
C,Road,3,1,209,3.0,low,F,20.0,3181
F,Ship,7,5,253,4.0,low,M,10.0,1166
C,Ship,2,2,135,3.0,low,M,15.0,1339
D,Ship,2,5,284,3.0,medium,M,6.0,4575
A,Ship,4,5,248,4.0,high,F,43.0,2840
F,Ship,4,3,218,3.0,high,F,43.0,3311
F,Ship,6,3,301,4.0,low,F,2.0,1083
F,Flight,5,1,182,2.0,medium,F,23.0,2707
B,Ship,4,4,159,3.0,low,M,9.0,4265
B,Ship,5,1,174,3.0,low,M,10.0,4008
F,Ship,5,2,249,3.0,medium,M,6.0,5212
C,Ship,3,5,181,3.0,medium,M,22.0,3575
A,Ship,4,2,238,2.0,low,F,2.0,4002
C,Ship,4,3,261,3.0,low,F,9.0,5994
C,Flight,5,5,131,5.0,low,F,1.0,5299
F,Ship,4,1,178,3.0,medium,M,9.0,1006
F,Ship,6,2,282,4.0,medium,M,6.0,1674
F,Road,5,3,280,3.0,high,M,2.0,5273
F,Ship,4,2,268,2.0,medium,F,8.0,4219
A,Ship,3,2,159,2.0,medium,M,8.0,4326
B,Ship,3,2,270,3.0,medium,M,9.0,5873
A,Ship,5,5,264,3.0,medium,F,27.0,2019
B,Ship,3,4,247,4.0,low,M,43.0,2939
C,Road,3,3,136,3.0,low,M,10.0,5175
B,Flight,4,2,116,3.0,low,F,2.0,5602
F,Ship,3,3,129,3.0,high,M,7.0,5197
F,Road,4,3,176,2.0,low,F,6.0,5149
A,Ship,3,1,146,2.0,low,F,43.0,1528
D,Ship,5,2,226,5.0,low,F,5.0,1981
D,Road,3,4,195,5.0,medium,F,9.0,5829
C,Road,3,4,160,3.0,low,M,10.0,4602
F,Ship,5,3,242,5.0,medium,F,5.0,1820
F,Ship,4,4,184,3.0,medium,F,2.0,4124
D,Ship,2,2,169,3.0,medium,F,4.0,5485
A,Ship,3,4,179,3.0,high,M,43.0,1582
A,Road,5,2,154,3.0,low,M,40.0,1238
A,Flight,4,2,243,2.0,medium,F,6.0,4573
C,Ship,4,5,240,5.0,medium,F,9.0,5498
D,Ship,4,5,251,5.0,medium,F,7.0,1381
F,Flight,6,3,178,5.0,low,F,5.0,4567
A,Flight,3,5,151,3.0,low,M,3.0,1273
F,Flight,3,3,252,2.0,high,M,1.0,5707
C,Road,4,2,197,3.0,low,F,2.0,5707
C,Ship,3,5,241,5.0,medium,F,31.0,2724
F,Ship,3,2,238,3.0,high,F,43.0,3142
F,Road,3,5,147,3.0,medium,M,5.0,5357
F,Ship,4,3,225,5.0,low,F,10.0,1310
B,Road,3,4,228,4.0,medium,M,6.0,4947
D,Flight,2,1,181,4.0,low,F,2.0,4747
B,Ship,5,5,235,5.0,medium,M,9.0,1032
B,Ship,4,4,231,5.0,low,F,6.0,5482
F,Ship,4,1,217,3.0,medium,M,2.0,2692
B,Ship,4,2,200,3.0,medium,M,43.0,2486
C,Ship,4,5,198,3.0,medium,M,33.0,2129
F,Road,3,3,242,2.0,medium,F,7.0,4960
F,Flight,3,5,207,4.0,low,M,10.0,4092
F,Flight,3,2,210,3.0,low,F,9.0,4731
B,Ship,5,5,242,5.0,medium,M,3.0,1444
D,Road,4,1,208,3.0,medium,F,7.0,4592
A,Ship,5,3,257,5.0,medium,F,10.0,1812
D,Ship,3,1,166,2.0,high,F,6.0,5905
A,Flight,3,5,183,3.0,medium,F,43.0,3158
B,Ship,6,4,278,4.0,low,M,3.0,1141
B,Ship,5,4,182,5.0,medium,F,23.0,3398
A,Ship,5,4,248,4.0,medium,F,5.0,4271
B,Ship,4,5,234,3.0,medium,F,3.0,5142
F,Ship,5,5,125,3.0,low,M,10.0,4997
B,Flight,4,2,233,5.0,medium,M,43.0,3146
A,Flight,5,5,161,3.0,medium,F,43.0,1037
C,Ship,5,4,165,3.0,medium,F,43.0,1240
D,Ship,5,3,223,3.0,low,F,2.0,4671
F,Ship,5,5,286,3.0,low,F,18.0,3163
C,Ship,3,5,180,4.0,medium,F,43.0,1481
D,Ship,3,1,226,2.0,low,M,4.0,4804
F,Ship,3,4,136,2.0,medium,F,43.0,1056
B,Ship,3,5,247,3.0,medium,F,7.0,4966
D,Ship,4,1,243,5.0,medium,F,1.0,4624
B,Road,5,5,257,4.0,medium,M,10.0,5180
C,Ship,5,1,257,5.0,medium,M,1.0,1102
D,Ship,4,2,262,5.0,medium,F,2.0,1069
F,Ship,3,2,270,2.0,medium,F,43.0,3706
A,Ship,4,2,156,4.0,medium,F,2.0,5795
F,Ship,3,3,201,5.0,medium,M,2.0,4984
F,Flight,2,4,274,5.0,high,M,3.0,4167
A,Ship,3,4,195,5.0,low,M,5.0,5950
F,Ship,4,4,256,3.0,medium,M,1.0,5784
B,Ship,3,4,240,2.0,low,M,8.0,3883
F,Ship,3,1,139,2.0,medium,M,3.0,4226
D,Ship,5,4,168,3.0,low,F,13.0,1317
A,Ship,5,2,248,5.0,low,F,10.0,4583
A,Ship,3,2,223,2.0,low,M,43.0,3595
A,Ship,5,4,223,5.0,low,M,2.0,1400
B,Ship,5,4,227,2.0,medium,M,10.0,4734
F,Ship,3,3,167,3.0,medium,F,42.0,1363
B,Road,6,3,305,4.0,medium,F,9.0,1479
D,Ship,3,5,196,3.0,high,F,4.0,4569
C,Flight,2,1,173,2.0,high,M,1.0,4135
D,Ship,5,3,163,3.0,medium,M,9.0,4419
C,Ship,6,5,178,3.0,low,F,5.0,4096
B,Flight,6,5,277,4.0,medium,F,5.0,1845
F,Ship,5,1,183,3.0,low,F,10.0,5023
D,Ship,4,1,227,3.0,low,M,43.0,3972
D,Ship,3,1,153,3.0,low,M,10.0,5121
C,Ship,4,1,253,2.0,low,F,9.0,4299
D,Ship,5,1,224,3.0,low,M,7.0,5870
A,Flight,5,3,175,3.0,low,M,7.0,4833
F,Ship,5,2,285,4.0,medium,F,7.0,1666
F,Ship,7,4,301,4.0,low,F,1.0,1150
F,Road,4,4,259,2.0,medium,F,8.0,4672
F,Flight,6,3,266,4.0,low,F,9.0,1876
A,Flight,2,4,151,4.0,low,F,6.0,1803
F,Flight,4,3,245,5.0,low,M,4.0,1470
A,Ship,6,5,251,4.0,medium,F,3.0,1660
B,Flight,4,2,282,4.0,medium,M,5.0,5422
F,Road,3,2,145,2.0,low,M,3.0,4409
D,Ship,6,5,254,4.0,high,F,10.0,1217
D,Flight,3,2,262,2.0,medium,M,4.0,5738
C,Ship,3,3,229,3.0,low,M,43.0,2339
C,Road,3,5,129,3.0,medium,F,43.0,1513
D,Road,5,2,264,5.0,low,F,27.0,3118
F,Ship,3,1,202,3.0,low,F,1.0,3738
C,Ship,5,1,170,3.0,medium,F,43.0,1883
A,Road,3,2,237,2.0,high,M,26.0,3103
F,Ship,6,5,167,2.0,low,M,10.0,4013
D,Flight,5,1,160,5.0,low,F,1.0,4672
B,Ship,3,1,231,3.0,medium,M,9.0,5148
F,Flight,5,2,254,5.0,medium,F,2.0,5655
F,Ship,4,5,158,4.0,low,F,4.0,1595
C,Ship,5,2,191,2.0,high,F,6.0,2059
D,Ship,4,3,233,3.0,medium,M,26.0,2624
C,Flight,3,2,251,2.0,medium,F,4.0,4074
B,Ship,2,4,147,2.0,medium,F,43.0,1738
B,Ship,3,2,154,3.0,medium,M,1.0,5322
A,Ship,6,3,210,4.0,medium,M,9.0,5440
B,Ship,5,3,262,5.0,low,F,10.0,1197
F,Ship,4,5,173,3.0,low,F,7.0,4410
F,Flight,3,1,187,2.0,low,F,8.0,4292
F,Ship,3,3,112,4.0,low,F,7.0,5716
A,Ship,3,1,271,2.0,medium,F,7.0,4569
C,Flight,3,4,245,4.0,low,M,20.0,2534
F,Ship,3,5,187,4.0,medium,F,4.0,5640
F,Ship,6,1,260,3.0,medium,M,1.0,5134
B,Ship,3,3,219,3.0,medium,F,17.0,3387
C,Ship,3,2,243,3.0,medium,F,8.0,4093
F,Road,3,4,136,3.0,medium,M,6.0,4631
A,Road,6,3,236,3.0,medium,M,6.0,2639
A,Ship,2,3,204,4.0,low,F,20.0,3135
F,Ship,5,3,223,5.0,medium,M,4.0,1817
F,Road,4,1,140,5.0,medium,M,6.0,4001
A,Ship,3,1,238,3.0,medium,F,5.0,4399
B,Ship,2,5,188,2.0,medium,F,9.0,4610
C,Ship,6,5,229,5.0,medium,F,2.0,4271
D,Ship,3,4,246,3.0,low,M,1.0,4020
F,Ship,5,5,106,5.0,low,F,43.0,1275
F,Ship,4,5,160,2.0,medium,F,8.0,5234
F,Ship,5,3,245,2.0,medium,F,8.0,3231
B,Ship,4,3,187,4.0,high,F,29.0,3141
A,Ship,5,1,246,2.0,low,F,4.0,5461
D,Ship,5,4,163,4.0,medium,M,43.0,1613
C,Ship,5,1,152,3.0,medium,F,6.0,4735
A,Flight,4,5,270,3.0,medium,M,20.0,3185
F,Ship,4,2,239,4.0,medium,M,8.0,4039
A,Flight,5,4,136,4.0,low,M,9.0,5469
B,Ship,5,2,173,4.0,low,M,21.0,1674
D,Ship,3,1,147,5.0,medium,M,6.0,4575
A,Ship,4,2,163,3.0,low,F,11.0,1926
F,Ship,3,2,143,4.0,medium,F,7.0,4486
F,Ship,5,4,178,2.0,low,F,4.0,5307
A,Ship,4,3,139,3.0,low,M,43.0,1814
F,Flight,4,3,197,5.0,low,F,8.0,4209
C,Flight,3,1,203,3.0,medium,F,3.0,4137
B,Ship,3,3,209,3.0,medium,F,5.0,5831
C,Ship,4,1,239,2.0,high,M,16.0,2504
D,Ship,4,5,253,2.0,low,M,8.0,5652
B,Ship,3,2,208,2.0,low,F,7.0,4582
B,Ship,4,1,231,2.0,medium,M,3.0,4696
A,Ship,2,5,212,2.0,high,F,3.0,4389
C,Flight,6,5,305,4.0,medium,M,10.0,1418
D,Ship,2,1,252,3.0,low,F,12.0,2800
C,Road,4,3,217,2.0,medium,M,22.0,2138
F,Flight,4,4,279,5.0,medium,M,5.0,4898
B,Ship,4,4,202,3.0,medium,M,2.0,4299
F,Ship,6,4,284,4.0,low,F,9.0,1845
F,Flight,3,3,157,4.0,low,M,7.0,5974
F,Ship,4,4,253,2.0,medium,F,5.0,5624
F,Flight,5,4,182,4.0,low,M,43.0,3063
A,Road,5,4,262,5.0,medium,F,1.0,1177
F,Ship,2,2,201,3.0,high,M,2.0,4865
F,Ship,5,2,196,3.0,medium,M,4.0,4868
F,Ship,6,3,279,4.0,low,M,7.0,1090
F,Road,5,5,179,5.0,low,M,38.0,1437
A,Ship,4,1,139,3.0,medium,M,7.0,4550
B,Road,6,5,295,4.0,medium,M,2.0,1981
D,Ship,3,4,232,2.0,low,F,8.0,5629
B,Ship,4,4,195,4.0,medium,M,2.0,5464
C,Road,4,3,146,3.0,low,M,41.0,1140
D,Flight,5,4,286,5.0,low,F,3.0,5208
B,Ship,3,2,166,2.0,medium,M,6.0,4765
A,Flight,5,2,240,5.0,medium,F,43.0,2174
B,Road,5,4,180,4.0,medium,F,7.0,4200
F,Ship,4,3,232,3.0,low,M,11.0,2624
F,Ship,2,5,264,2.0,low,M,9.0,5898
F,Ship,3,4,134,3.0,low,F,9.0,4436
F,Ship,3,2,160,3.0,low,F,4.0,4683
F,Ship,4,3,171,3.0,medium,F,8.0,4826
F,Road,3,4,201,5.0,high,F,7.0,4699
A,Ship,2,2,273,3.0,low,M,43.0,2633
F,Road,3,4,160,4.0,low,M,1.0,5341
D,Ship,4,3,156,3.0,medium,F,8.0,4701
D,Flight,4,4,220,2.0,medium,F,7.0,2551
F,Ship,4,3,164,4.0,medium,M,1.0,4257
A,Ship,5,2,266,2.0,low,M,3.0,4030
D,Flight,6,1,290,4.0,medium,M,6.0,1505
B,Ship,3,4,194,3.0,medium,M,3.0,2169
B,Ship,5,2,178,5.0,low,F,5.0,5167
F,Road,3,2,158,3.0,medium,M,4.0,5335
F,Ship,7,3,133,5.0,low,F,4.0,1783
A,Ship,4,5,258,5.0,medium,M,2.0,1481
B,Ship,5,5,232,3.0,low,F,5.0,5338
B,Ship,4,3,150,4.0,low,F,4.0,1021
F,Road,4,2,189,5.0,medium,F,5.0,5470
C,Road,5,4,140,3.0,medium,M,4.0,4623
B,Road,3,2,227,2.0,low,M,10.0,5401
F,Road,3,5,256,2.0,medium,F,9.0,5750
F,Ship,6,5,237,5.0,high,F,43.0,2573
D,Road,3,3,213,2.0,low,M,10.0,5495
A,Flight,4,5,178,2.0,high,M,5.0,5403
C,Ship,4,3,257,5.0,medium,F,9.0,1080
C,Ship,4,5,234,5.0,low,F,2.0,1087
B,Ship,6,2,310,4.0,medium,F,5.0,1791
F,Ship,4,1,182,2.0,medium,F,10.0,5638
F,Flight,5,2,165,2.0,medium,F,6.0,4819
C,Ship,7,3,289,4.0,low,F,3.0,1037
F,Flight,4,2,185,5.0,low,M,7.0,4694
F,Ship,5,1,245,2.0,medium,F,2.0,4882
D,Ship,5,2,139,4.0,low,F,9.0,5070
B,Ship,3,4,153,3.0,medium,F,9.0,5474
D,Road,5,2,255,5.0,low,M,6.0,1610
C,Ship,3,1,171,4.0,medium,F,6.0,5398
B,Ship,4,3,192,3.0,low,M,1.0,4045
F,Ship,3,2,183,5.0,low,F,2.0,1158
F,Ship,5,2,223,5.0,medium,M,2.0,1210
C,Flight,6,2,118,2.0,low,M,40.0,1014
F,Ship,3,1,140,2.0,low,F,6.0,1435
C,Ship,3,3,264,2.0,low,M,2.0,4350
A,Road,3,4,162,5.0,low,F,1.0,4240
C,Ship,5,4,215,3.0,low,F,5.0,5552
C,Road,4,4,205,3.0,low,M,6.0,4254
A,Road,4,3,218,4.0,low,F,43.0,3990
F,Flight,4,2,251,2.0,medium,M,24.0,2405
A,Ship,6,2,130,5.0,low,M,3.0,5654
F,Flight,3,1,168,3.0,low,M,43.0,1886
C,Ship,5,5,239,5.0,low,M,1.0,1384
D,Ship,3,5,110,3.0,low,M,43.0,1875
D,Ship,4,3,141,4.0,medium,F,38.0,1599
F,Ship,5,3,170,3.0,medium,M,6.0,5226
A,Road,4,5,202,3.0,low,F,6.0,2616
D,Ship,4,1,200,2.0,low,M,5.0,5072
C,Ship,5,3,237,5.0,medium,F,4.0,1567
C,Ship,4,1,229,4.0,medium,F,2.0,5378
C,Ship,3,2,182,3.0,medium,F,39.0,3828
C,Ship,3,2,263,3.0,medium,M,8.0,5447
F,Ship,4,1,248,2.0,low,F,6.0,5621
A,Ship,3,2,187,3.0,medium,F,7.0,5334
F,Ship,4,1,264,2.0,low,F,3.0,5258
F,Ship,3,4,260,3.0,low,F,8.0,5215
A,Ship,5,1,151,3.0,medium,M,2.0,4172
A,Ship,3,4,212,5.0,low,F,43.0,3337
F,Road,4,5,270,3.0,low,M,1.0,4131
C,Ship,6,5,204,3.0,medium,M,7.0,4119
A,Ship,2,5,247,4.0,medium,M,4.0,5255
F,Ship,7,5,267,4.0,medium,F,10.0,1067
A,Ship,5,1,276,5.0,low,F,6.0,1793
D,Flight,6,1,260,4.0,medium,F,2.0,1131
F,Road,4,2,247,5.0,low,M,10.0,1515
D,Ship,3,3,227,2.0,high,M,5.0,4269
D,Ship,3,5,202,2.0,medium,M,3.0,5746
A,Road,6,2,240,4.0,low,M,9.0,4099
F,Ship,6,1,168,5.0,high,F,43.0,1601
B,Road,4,5,268,3.0,medium,M,9.0,5521
F,Ship,3,3,249,3.0,low,M,43.0,3375
F,Ship,3,5,243,3.0,medium,F,4.0,4130
F,Ship,5,3,210,5.0,medium,F,4.0,4362
D,Ship,5,1,150,4.0,low,F,1.0,5098
D,Ship,4,1,272,3.0,medium,M,43.0,2803
B,Ship,4,5,268,3.0,low,F,43.0,2386
C,Ship,3,3,271,4.0,high,M,3.0,4006
B,Ship,4,3,266,3.0,high,F,2.0,5298
A,Ship,4,4,258,5.0,low,M,9.0,1947
B,Ship,4,1,155,4.0,low,F,1.0,4985
F,Ship,4,4,184,3.0,medium,F,2.0,5381
C,Ship,6,4,306,4.0,low,F,5.0,1703
B,Ship,3,3,264,3.0,low,M,3.0,4970
A,Ship,3,3,141,2.0,medium,F,43.0,1758
C,Flight,5,1,231,2.0,low,M,10.0,4892
A,Road,4,5,139,2.0,medium,F,1.0,4606
C,Ship,4,1,263,5.0,low,M,8.0,1426
F,Ship,3,1,270,2.0,medium,M,6.0,4966
F,Ship,5,1,144,2.0,low,F,20.0,1082
F,Road,6,4,287,4.0,medium,F,9.0,1936
F,Ship,4,4,150,3.0,high,M,9.0,1620
C,Road,7,1,282,4.0,low,F,2.0,1566
D,Ship,3,4,272,4.0,low,F,23.0,2048
C,Flight,4,3,250,2.0,medium,M,4.0,4808
F,Ship,3,2,158,3.0,medium,F,1.0,5438
C,Ship,3,5,217,2.0,medium,F,6.0,5182
C,Ship,6,2,266,4.0,low,F,9.0,1220
D,Ship,5,3,225,5.0,medium,F,17.0,3516
F,Ship,5,1,248,3.0,low,F,2.0,4075
A,Ship,4,4,146,4.0,low,M,12.0,1899
A,Ship,4,2,231,4.0,medium,M,9.0,5194
F,Ship,3,4,229,3.0,medium,F,43.0,3223
C,Road,4,2,231,5.0,low,M,8.0,5227
F,Flight,6,3,171,5.0,high,M,43.0,1947
A,Ship,7,1,291,4.0,medium,F,1.0,1796
C,Flight,3,4,138,2.0,medium,F,8.0,4837
C,Ship,4,3,260,2.0,low,M,38.0,2526
F,Ship,4,4,246,3.0,low,M,2.0,5473
A,Ship,3,3,173,5.0,medium,F,10.0,5840
F,Ship,5,3,206,2.0,medium,F,43.0,3278
D,Ship,4,4,199,2.0,medium,M,25.0,3705
D,Ship,5,3,250,2.0,low,F,14.0,2064
D,Ship,4,1,211,5.0,high,M,4.0,4476
B,Ship,4,2,139,5.0,medium,F,2.0,5012
F,Ship,5,5,269,5.0,low,F,6.0,1630
D,Ship,4,1,161,5.0,medium,F,18.0,1294
D,Ship,5,1,267,3.0,low,M,7.0,5789
F,Road,5,2,237,4.0,low,F,9.0,5922
F,Road,3,5,286,3.0,medium,F,12.0,3817
F,Ship,6,3,262,4.0,low,F,5.0,1563
F,Ship,6,1,142,5.0,low,F,30.0,1464
F,Ship,3,4,211,3.0,low,F,6.0,5890
F,Ship,4,1,250,5.0,medium,F,7.0,1292
B,Ship,2,1,271,2.0,low,M,7.0,5875
D,Road,4,1,204,5.0,low,F,7.0,5359
F,Road,4,4,162,2.0,medium,M,30.0,1158
F,Ship,5,4,139,2.0,medium,F,2.0,4217
F,Ship,4,2,232,3.0,medium,F,7.0,5737
C,Ship,3,2,209,2.0,low,M,9.0,5203
F,Road,3,1,141,3.0,medium,F,39.0,1838
D,Ship,4,4,174,2.0,medium,F,2.0,5892
F,Ship,5,3,230,5.0,low,M,7.0,1996
C,Road,6,1,308,4.0,low,F,7.0,1260
F,Ship,3,2,209,3.0,medium,M,43.0,3001
B,Road,5,1,274,2.0,high,F,8.0,4647
C,Ship,4,3,258,3.0,low,F,12.0,2017
A,Ship,4,4,263,4.0,medium,M,7.0,4041
A,Flight,4,5,234,3.0,low,M,5.0,5213
A,Ship,6,2,142,3.0,low,F,43.0,1332
C,Ship,3,2,260,3.0,medium,F,2.0,2176
D,Flight,4,2,177,3.0,low,F,43.0,1233
D,Ship,3,5,145,2.0,low,F,2.0,4232
B,Ship,4,4,179,3.0,high,F,1.0,5242
B,Ship,4,2,252,3.0,medium,M,2.0,5769
F,Ship,2,1,222,2.0,medium,M,5.0,3778
B,Flight,4,3,96,4.0,medium,M,1.0,4984
A,Flight,6,4,144,4.0,low,F,5.0,4631
A,Road,5,5,253,5.0,low,F,4.0,1482
D,Flight,4,2,203,5.0,low,F,20.0,3098
B,Ship,6,5,282,4.0,low,M,5.0,1364
A,Ship,4,1,151,5.0,low,M,7.0,4387
C,Ship,5,5,232,5.0,low,M,1.0,1127
F,Flight,6,5,305,4.0,low,F,7.0,1099
B,Flight,3,5,157,3.0,medium,F,4.0,1889
F,Road,3,4,191,5.0,medium,F,4.0,4243
F,Ship,2,4,143,5.0,medium,F,1.0,5514
F,Ship,6,3,260,4.0,low,M,9.0,1131
F,Ship,3,5,154,2.0,medium,M,6.0,4744
B,Ship,5,2,203,5.0,medium,F,7.0,5289
A,Ship,4,2,133,3.0,low,M,2.0,1212
C,Ship,4,1,151,2.0,low,F,43.0,1682
C,Ship,5,4,222,3.0,low,F,20.0,3632
F,Ship,6,4,250,4.0,low,M,3.0,1490
D,Flight,2,5,263,4.0,medium,F,4.0,4042
B,Flight,3,1,248,3.0,low,M,9.0,2616
F,Ship,3,4,266,2.0,high,M,43.0,2643
B,Road,4,2,224,2.0,low,M,9.0,5603
B,Flight,5,4,257,5.0,low,F,1.0,1778
F,Ship,4,2,259,2.0,medium,M,43.0,2244
F,Ship,5,5,263,5.0,medium,F,1.0,1114
C,Ship,4,2,273,3.0,low,M,2.0,5712
B,Ship,3,4,176,2.0,low,F,10.0,4920
F,Ship,4,5,157,3.0,low,M,20.0,1487
B,Ship,3,3,223,5.0,low,F,7.0,4273
F,Ship,6,5,261,5.0,low,M,1.0,5442
D,Road,4,4,236,4.0,low,M,43.0,2280
F,Road,3,4,219,5.0,low,F,2.0,1837
F,Ship,3,1,220,2.0,low,F,7.0,5653
F,Ship,2,2,177,5.0,low,M,36.0,1249
A,Ship,2,5,139,3.0,low,F,27.0,1233
B,Ship,5,1,275,5.0,low,M,6.0,1156
D,Ship,5,4,243,3.0,low,F,43.0,2866
F,Road,6,5,246,4.0,medium,M,2.0,1581
B,Road,3,4,157,2.0,medium,M,12.0,1694
D,Ship,5,2,241,2.0,medium,M,6.0,4741
B,Ship,5,3,194,4.0,low,M,9.0,5851
B,Ship,5,3,197,4.0,low,F,6.0,4184
C,Ship,4,4,253,5.0,low,F,2.0,1709
C,Ship,3,4,252,2.0,medium,F,6.0,4040
D,Road,3,4,208,2.0,low,F,3.0,5811
F,Ship,4,2,170,2.0,low,M,3.0,4299
