Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms
C,Ship,7,3,289,4,low,F,3,1037
F,Flight,4,2,185,5,low,M,7,4694
F,Ship,5,1,245,2,medium,F,2,4882
D,Ship,5,2,139,4,low,F,9,5070
B,Ship,3,4,153,3,medium,F,9,5474
C,Ship,3,1,171,4,medium,F,6,5398
B,Ship,4,3,192,3,low,M,1,4045
F,Ship,3,2,183,5,low,F,2,1158
F,Ship,3,1,140,2,low,F,6,1435
C,Ship,3,3,264,2,low,M,2,4350
A,Road,3,4,162,5,low,F,1,4240
C,Ship,5,4,215,3,low,F,5,5552
C,Road,4,4,205,3,low,M,6,4254
A,Ship,6,2,130,5,low,M,3,5654
F,Ship,5,3,170,3,medium,M,6,5226
A,Road,4,5,202,3,low,F,6,2616
D,Ship,4,1,200,2,low,M,5,5072
C,Ship,5,3,237,5,medium,F,4,1567
C,Ship,4,1,229,4,medium,F,2,5378
C,Ship,3,2,263,3,medium,M,8,5447
F,Ship,4,1,248,2,low,F,6,5621
A,Ship,3,2,187,3,medium,F,7,5334
F,Ship,4,1,264,2,low,F,3,5258
F,Ship,3,4,260,3,low,F,8,5215
A,Ship,5,1,151,3,medium,M,2,4172
F,Road,4,5,270,3,low,M,1,4131
C,Ship,6,5,204,3,medium,M,7,4119
A,Ship,2,5,247,4,medium,M,4,5255
F,Ship,7,5,267,4,medium,F,10,1067
A,Ship,5,1,276,5,low,F,6,1793
D,Flight,6,1,260,4,medium,F,2,1131
F,Road,4,2,247,5,low,M,10,1515
D,Ship,3,3,227,2,high,M,5,4269
D,Ship,3,5,202,2,medium,M,3,5746
A,Road,6,2,240,4,low,M,9,4099
B,Road,4,5,268,3,medium,M,9,5521
F,Ship,3,5,243,3,medium,F,4,4130
D,Ship,5,1,150,4,low,F,1,5098
C,Ship,3,3,271,4,high,M,3,4006
B,Ship,4,3,266,3,high,F,2,5298
A,Ship,4,4,258,5,low,M,9,1947
B,Ship,4,1,155,4,low,F,1,4985
F,Ship,4,4,184,3,medium,F,2,5381
C,Ship,6,4,306,4,low,F,5,1703
B,Ship,3,3,264,3,low,M,3,4970
C,Flight,5,1,231,2,low,M,10,4892
A,Road,4,5,139,2,medium,F,1,4606
C,Ship,4,1,263,5,low,M,8,1426
F,Ship,3,1,270,2,medium,M,6,4966
F,Road,6,4,287,4,medium,F,9,1936
F,Ship,4,4,150,3,high,M,9,1620
C,Road,7,1,282,4,low,F,2,1566
C,Flight,4,3,250,2,medium,M,4,4808
F,Ship,3,2,158,3,medium,F,1,5438
C,Ship,3,5,217,2,medium,F,6,5182
C,Ship,6,2,266,4,low,F,9,1220
F,Ship,5,1,248,3,low,F,2,4075
A,Ship,4,4,146,4,low,M,12,1899
A,Ship,4,2,231,4,medium,M,9,5194
A,Ship,7,1,291,4,medium,F,1,1796
C,Flight,3,4,138,2,medium,F,8,4837
F,Ship,4,4,246,3,low,M,2,5473
A,Ship,3,3,173,5,medium,F,10,5840
D,Ship,5,3,250,2,low,F,14,2064
F,Ship,5,5,269,5,low,F,6,1630
D,Ship,5,1,267,3,low,M,7,5789
F,Road,5,2,237,4,low,F,9,5922
F,Road,3,5,286,3,medium,F,12,3817
F,Ship,6,3,262,4,low,F,5,1563
F,Ship,3,4,211,3,low,F,6,5890
B,Ship,2,1,271,2,low,M,7,5875
F,Ship,5,4,139,2,medium,F,2,4217
F,Ship,4,2,232,3,medium,F,7,5737
C,Ship,3,2,209,2,low,M,9,5203
D,Ship,4,4,174,2,medium,F,2,5892
F,Ship,5,3,230,5,low,M,7,1996
C,Road,6,1,308,4,low,F,7,1260
B,Road,5,1,274,2,high,F,8,4647
C,Ship,4,3,258,3,low,F,12,2017
A,Ship,4,4,263,4,medium,M,7,4041
A,Flight,4,5,234,3,low,M,5,5213
C,Ship,3,2,260,3,medium,F,2,2176
D,Ship,3,5,145,2,low,F,2,4232
B,Ship,4,4,179,3,high,F,1,5242
B,Ship,4,2,252,3,medium,M,2,5769
F,Ship,2,1,222,2,medium,M,5,3778
B,Flight,4,3,96,4,medium,M,1,4984
A,Flight,6,4,144,4,low,F,5,4631
A,Road,5,5,253,5,low,F,4,1482
B,Ship,6,5,282,4,low,M,5,1364
C,Ship,5,5,232,5,low,M,1,1127
F,Flight,6,5,305,4,low,F,7,1099
B,Flight,3,5,157,3,medium,F,4,1889
F,Road,3,4,191,5,medium,F,4,4243
F,Ship,6,3,260,4,low,M,9,1131
F,Ship,3,5,154,2,medium,M,6,4744
A,Ship,4,2,133,3,low,M,2,1212
F,Ship,6,4,250,4,low,M,3,1490
D,Flight,2,5,263,4,medium,F,4,4042
B,Flight,3,1,248,3,low,M,9,2616
B,Road,4,2,224,2,low,M,9,5603
B,Flight,5,4,257,5,low,F,1,1778
F,Ship,5,5,263,5,medium,F,1,1114
C,Ship,4,2,273,3,low,M,2,5712
B,Ship,3,4,176,2,low,F,10,4920
F,Ship,6,5,261,5,low,M,1,5442
F,Ship,3,1,220,2,low,F,7,5653
B,Ship,5,1,275,5,low,M,6,1156
F,Road,6,5,246,4,medium,M,2,1581
B,Road,3,4,157,2,medium,M,12,1694
D,Ship,5,2,241,2,medium,M,6,4741
B,Ship,5,3,194,4,low,M,9,5851
B,Ship,5,3,197,4,low,F,6,4184
C,Ship,4,4,253,5,low,F,2,1709
C,Ship,3,4,252,2,medium,F,6,4040
D,Road,3,4,208,2,low,F,3,5811
F,Ship,4,2,170,2,low,M,3,4299
B,Ship,3,4,174,2,low,M,7,4596
F,Flight,3,5,162,2,medium,M,7,1739
C,Ship,3,5,218,2,medium,F,6,4072
A,Ship,4,4,163,3,low,M,8,4921
F,Ship,3,3,225,4,low,F,9,5468
D,Ship,3,5,232,3,low,M,10,5333
F,Ship,4,2,252,4,low,F,3,4956
D,Ship,4,4,160,3,low,M,1,4770
C,Flight,3,1,157,2,medium,M,7,5560
B,Flight,3,5,176,3,high,F,1,1982
F,Flight,2,4,221,5,medium,M,4,4034
F,Ship,4,3,287,4,low,M,6,5889
B,Ship,3,4,247,3,low,M,6,4873
F,Ship,4,3,229,3,low,F,3,5027
F,Ship,6,5,298,4,medium,F,8,1759
B,Ship,6,3,213,4,low,F,2,5349
B,Road,3,4,153,2,medium,M,5,4023
B,Ship,3,2,180,2,low,F,6,1811
F,Ship,3,1,195,3,medium,F,3,5961
F,Ship,3,5,171,3,medium,F,7,5318
D,Flight,5,4,235,2,medium,M,9,5549
C,Ship,4,1,171,2,medium,F,10,4536
A,Road,3,5,246,3,low,F,2,5556
A,Flight,3,5,251,3,high,F,4,4156
D,Ship,5,5,273,4,low,M,1,5225
B,Ship,4,5,161,2,high,F,5,5133
A,Road,4,5,266,3,medium,M,5,3718
B,Ship,4,1,234,2,medium,M,4,5066
B,Ship,4,4,226,5,medium,F,12,2708
A,Ship,4,2,226,2,low,F,2,4332
F,Ship,5,1,277,4,low,M,2,5496
D,Road,6,4,201,4,low,F,8,5355
F,Ship,3,1,189,3,low,F,3,5866
F,Flight,3,3,255,2,medium,F,3,4824
A,Flight,5,5,248,5,medium,M,8,1881
B,Ship,5,2,223,5,low,M,2,1232
A,Ship,4,3,136,3,medium,M,9,1548
C,Ship,5,2,230,2,medium,M,9,4483
C,Ship,3,3,200,3,low,M,4,3791
C,Road,5,4,168,4,medium,M,5,5580
F,Ship,4,1,152,3,low,M,4,5299
A,Road,5,5,254,2,medium,M,6,4934
D,Ship,4,2,185,2,medium,M,5,4066
D,Ship,4,3,209,5,medium,M,6,4384
F,Ship,3,4,195,2,medium,F,10,4031
C,Ship,4,3,165,3,low,M,4,1484
D,Ship,5,1,270,4,medium,F,7,5149
B,Ship,3,4,215,3,high,F,5,4670
F,Ship,4,5,143,3,medium,F,8,4142
F,Road,4,4,258,3,high,M,2,5420
F,Flight,4,1,273,5,low,F,7,1922
C,Flight,5,4,217,2,medium,F,3,5925
B,Road,4,2,274,5,low,F,8,1246
B,Road,4,3,138,3,high,M,2,5358
F,Road,5,1,257,3,medium,F,5,4355
B,Flight,6,5,225,3,medium,M,10,4972
F,Flight,3,2,151,3,low,F,7,5154
F,Ship,4,4,198,2,low,M,6,5520
A,Ship,6,4,242,3,medium,M,9,5920
C,Ship,5,2,158,3,medium,M,2,5221
F,Ship,5,3,224,4,low,M,7,4553
F,Road,3,2,235,2,medium,F,10,4172
A,Ship,4,4,153,4,low,M,5,5162
A,Ship,5,1,197,4,low,F,2,5594
C,Road,6,3,175,4,low,M,3,4143
F,Flight,3,5,169,3,medium,M,13,1934
C,Ship,4,1,181,2,low,F,3,5877
D,Ship,3,3,233,3,low,F,5,4976
B,Ship,4,5,253,3,low,F,9,4205
F,Flight,7,2,288,4,high,M,4,1321
B,Road,5,5,168,3,low,M,6,4096
F,Ship,5,2,140,5,medium,M,2,1521
C,Flight,6,2,271,5,low,M,14,2514
D,Flight,4,3,246,5,medium,M,10,1646
F,Ship,3,3,194,3,medium,F,6,5721
F,Ship,5,2,176,4,low,M,10,5532
F,Flight,5,3,255,3,medium,F,8,5983
D,Ship,3,3,171,4,low,M,8,4502
C,Ship,6,3,266,4,medium,M,8,1983
B,Ship,3,2,139,3,medium,M,4,5531
C,Ship,5,3,179,3,low,F,3,4131
C,Ship,5,2,270,3,medium,F,5,5950
B,Ship,3,1,268,4,medium,F,4,5006
C,Ship,4,2,220,2,low,F,6,5543
F,Ship,3,1,146,3,medium,M,9,4944
A,Road,5,1,242,5,low,M,9,1767
D,Ship,4,4,272,5,low,F,3,5243
D,Ship,3,4,148,3,medium,M,7,4531
B,Ship,3,4,219,2,medium,M,7,4883
B,Ship,2,4,180,2,low,F,5,4010
D,Ship,3,5,252,2,high,M,4,4098
B,Ship,5,1,264,3,low,M,6,2882
C,Ship,3,2,195,2,high,M,2,4669
C,Ship,4,1,149,3,medium,F,8,1136
F,Flight,4,3,224,2,medium,M,8,5961
F,Flight,2,5,166,3,medium,M,3,1832
B,Flight,3,4,200,2,medium,M,14,3528
C,Ship,5,4,154,5,low,M,6,5659
C,Ship,4,4,246,2,low,M,11,2282
B,Ship,4,3,273,4,medium,F,1,4585
F,Ship,5,4,240,4,medium,M,7,4552
F,Flight,5,5,173,2,low,M,7,4716
B,Ship,5,2,140,3,medium,F,16,1969
F,Road,3,4,200,2,medium,F,6,4751
D,Ship,4,5,224,2,low,M,6,4994
F,Ship,5,4,173,4,high,F,8,5284
C,Ship,6,5,201,5,medium,M,3,5771
B,Ship,3,5,166,3,medium,F,9,5275
A,Flight,3,5,192,3,low,F,7,4056
F,Ship,4,4,163,3,low,F,5,4440
C,Ship,3,2,167,2,low,M,2,1010
B,Flight,4,2,253,2,low,F,4,4502
C,Flight,4,1,223,3,low,F,8,4974
F,Road,6,5,167,3,low,F,2,5761
B,Ship,5,3,237,5,medium,F,4,1733
D,Flight,5,2,247,3,low,M,17,3889
C,Ship,3,3,264,2,low,M,6,4102
D,Road,6,1,282,4,medium,M,4,1716
F,Ship,5,2,274,3,medium,M,6,3375
A,Road,4,2,148,2,low,M,5,4031
F,Ship,3,5,287,5,high,M,1,5263
D,Ship,4,2,142,3,medium,F,3,4644
F,Ship,5,2,224,2,medium,M,8,4047
F,Flight,5,2,251,2,low,M,2,4245
F,Road,6,4,256,4,low,F,2,1752
B,Ship,5,4,184,3,low,M,9,3332
D,Road,4,2,152,3,medium,M,6,5764
B,Road,5,4,212,2,low,F,9,4925
C,Ship,6,3,258,4,medium,M,9,1924
F,Ship,4,4,252,5,medium,M,2,1995
F,Ship,5,2,168,2,high,F,3,4928
F,Ship,3,2,222,2,medium,M,1,4021
F,Road,4,2,149,2,medium,M,8,5460
A,Road,4,2,164,4,low,M,2,5008
A,Ship,4,4,210,2,medium,M,8,5942
C,Ship,3,3,146,3,medium,F,4,5384
F,Ship,4,4,225,2,medium,M,10,4829
F,Ship,3,5,193,3,medium,F,9,4982
D,Ship,3,2,185,2,high,F,3,4816
A,Ship,7,2,289,4,low,M,5,1918
D,Ship,2,1,192,3,low,F,9,4774
F,Ship,6,1,288,4,medium,M,8,1806
F,Road,3,1,194,2,medium,F,1,5931
F,Ship,5,4,153,3,low,M,5,4711
A,Ship,5,3,280,4,medium,F,4,5192
D,Ship,4,3,203,2,medium,F,7,4185
F,Ship,2,2,156,4,high,M,9,4184
A,Ship,4,4,224,5,medium,F,5,1184
C,Ship,5,5,266,5,low,F,9,4500
F,Road,5,3,234,5,low,M,7,1691
B,Ship,3,3,240,3,low,F,5,4888
F,Ship,3,4,269,2,low,F,8,5294
F,Ship,4,2,253,5,medium,F,3,1092
F,Ship,4,5,245,2,low,F,19,2616
D,Flight,3,3,163,3,medium,M,5,5362
D,Flight,6,4,171,5,medium,M,9,4376
F,Road,5,1,239,5,low,F,6,1815
C,Ship,4,2,212,3,low,M,5,5413
F,Ship,6,2,269,4,medium,F,10,1166
B,Ship,7,3,306,4,low,M,2,1790
D,Ship,4,4,180,3,low,M,3,5031
F,Ship,3,4,186,4,low,M,6,4403
B,Flight,6,3,269,4,medium,F,3,1022
C,Road,3,5,182,3,high,M,5,4183
F,Ship,6,2,268,4,low,F,7,1274
C,Ship,4,1,255,5,medium,F,1,1918
D,Road,4,3,260,5,low,F,8,1756
A,Ship,4,5,255,4,low,M,14,3099
C,Flight,7,4,272,4,low,M,3,1805
B,Ship,4,2,258,5,medium,F,1,1010
A,Ship,4,5,257,2,medium,M,5,4127
F,Ship,7,5,289,4,low,F,10,1074
A,Ship,7,3,288,4,medium,M,3,1989
F,Road,4,3,240,2,medium,F,2,5588
A,Flight,7,5,260,4,low,F,3,1930
B,Flight,6,2,169,2,medium,M,9,5580
F,Ship,4,2,134,3,low,F,9,4214
A,Ship,5,2,232,5,medium,F,10,1916
B,Ship,5,2,196,3,low,F,4,4271
F,Ship,4,3,199,2,low,M,4,5855
C,Flight,3,4,156,3,medium,M,4,4519
D,Ship,4,4,234,2,high,M,2,2008
F,Ship,3,1,155,3,low,F,9,5539
D,Ship,4,3,258,3,high,F,1,4653
A,Road,6,4,143,4,medium,M,4,4401
F,Ship,3,3,168,2,low,F,10,4583
F,Ship,3,5,258,3,low,M,17,3033
C,Ship,3,1,249,2,low,F,2,5572
B,Road,5,4,199,5,medium,F,6,4417
B,Flight,3,1,203,2,low,M,2,4647
C,Ship,5,1,262,2,medium,M,4,5761
F,Ship,4,4,223,3,high,F,5,5654
A,Ship,3,3,205,3,high,M,1,5851
B,Ship,3,1,155,2,medium,F,6,1490
F,Ship,4,2,146,2,medium,M,4,4348
D,Ship,4,4,233,4,low,M,3,5849
D,Ship,4,5,271,4,low,M,6,5078
F,Ship,6,2,285,4,medium,M,6,1016
F,Ship,4,1,260,2,low,F,1,5001
C,Ship,5,2,245,5,low,M,8,1528
F,Flight,4,2,266,5,medium,M,3,4578
C,Ship,4,4,196,3,medium,F,2,4320
A,Road,3,1,133,3,medium,M,6,5464
F,Ship,3,3,261,4,medium,F,7,4542
F,Ship,4,1,247,2,medium,F,7,5098
F,Ship,3,1,173,2,medium,F,4,5521
B,Ship,5,2,169,2,medium,M,4,6000
B,Flight,3,5,146,3,medium,M,8,5637
D,Ship,5,5,140,3,high,F,7,4799
F,Ship,3,2,213,3,medium,M,10,5993
F,Ship,3,5,160,3,low,F,8,4106
B,Ship,4,1,155,3,low,F,4,5666
F,Ship,7,5,278,4,low,M,1,1210
A,Ship,5,5,271,2,medium,M,6,4788
D,Ship,7,5,256,4,medium,F,2,1396
F,Ship,3,5,194,3,low,M,8,5726
F,Flight,3,4,201,3,high,M,7,4887
F,Ship,4,2,158,3,low,M,3,4527
C,Ship,7,2,281,4,low,F,6,1118
A,Ship,3,3,223,3,medium,F,4,5062
F,Road,4,3,256,3,low,F,15,3155
B,Road,5,2,250,5,low,F,9,1897
B,Ship,2,4,102,4,medium,F,6,5421
B,Road,4,2,177,3,low,F,4,4550
C,Ship,4,3,177,3,medium,F,4,4551
B,Ship,4,5,211,4,medium,F,10,4004
D,Ship,5,2,246,2,low,F,4,3617
A,Ship,4,1,214,5,medium,M,9,5801
C,Ship,6,4,206,5,medium,F,10,1680
A,Flight,4,3,177,3,low,F,7,4834
F,Flight,3,4,191,3,medium,F,10,4667
B,Ship,6,2,143,5,low,M,17,1955
A,Ship,6,3,281,4,medium,F,8,1884
D,Road,4,5,225,4,medium,M,5,4622
F,Ship,4,5,246,5,low,F,2,1024
B,Flight,3,4,217,2,medium,F,9,5450
A,Road,3,1,216,4,medium,F,4,4416
B,Ship,4,5,257,2,low,M,3,5394
F,Road,7,2,281,4,medium,F,2,1291
D,Road,7,1,269,5,medium,F,5,1402
D,Ship,3,3,185,3,medium,M,4,4111
F,Ship,4,5,208,5,low,F,7,5833
F,Road,4,4,280,3,medium,M,5,5624
F,Ship,7,3,244,4,medium,M,10,1629
C,Road,4,3,153,4,low,M,4,5161
D,Ship,4,3,251,3,high,M,8,5986
F,Ship,4,5,233,3,medium,F,7,5604
C,Flight,3,3,207,3,high,M,1,5632
A,Flight,5,3,167,3,low,M,9,5026
B,Ship,4,5,234,3,low,F,4,5100
B,Ship,6,2,219,5,low,F,9,1071
B,Ship,2,4,151,4,low,F,2,1150
F,Ship,3,3,204,2,medium,F,5,5399
B,Ship,4,3,261,3,medium,M,1,4590
C,Road,3,3,241,3,low,F,6,5261
B,Ship,2,3,187,2,medium,F,10,5957
A,Ship,6,5,249,4,medium,M,3,1710
F,Road,4,5,194,2,low,F,1,5300
D,Ship,4,4,264,2,medium,F,12,2203
F,Ship,5,1,229,5,low,F,10,1040
D,Ship,3,2,160,4,low,F,9,5112
C,Flight,4,5,176,2,low,F,1,4155
B,Road,6,2,289,4,high,F,3,1116
F,Ship,4,1,163,2,low,F,3,4099
F,Ship,5,3,242,5,low,F,9,1716
F,Ship,5,3,224,2,medium,M,1,5603
B,Flight,3,5,202,4,medium,F,7,4458
D,Road,3,3,196,3,low,M,9,4431
F,Ship,3,3,151,3,low,M,9,5082
A,Ship,4,1,220,3,medium,M,4,4314
A,Flight,4,3,255,5,low,M,18,3644
B,Ship,4,5,155,3,low,F,10,5315
C,Road,5,4,222,3,low,M,1,4834
C,Ship,5,2,260,3,low,M,1,4799
F,Ship,3,5,264,4,medium,F,8,4324
C,Flight,5,1,239,5,low,F,7,1859
F,Road,3,3,182,4,low,M,10,1690
C,Ship,4,3,191,3,medium,F,6,4563
A,Flight,2,1,155,2,low,M,2,5661
A,Ship,4,5,233,5,low,F,8,1040
A,Ship,5,1,270,5,high,F,6,1836
D,Ship,3,4,187,2,high,M,8,3725
B,Road,4,3,194,3,medium,M,3,5916
C,Road,3,5,253,4,medium,F,5,4761
B,Ship,5,2,216,4,medium,F,9,5804
F,Ship,4,1,270,2,low,M,4,4369
C,Ship,5,5,154,2,medium,M,3,4669
D,Ship,3,2,146,4,low,M,13,1790
D,Ship,2,1,197,4,low,M,5,4614
D,Ship,4,2,235,5,low,M,8,1021
F,Ship,3,3,109,2,medium,M,18,1661
B,Flight,5,5,189,3,low,M,7,5717
D,Flight,6,3,262,5,low,M,9,1053
D,Ship,3,4,181,3,high,F,9,5470
B,Ship,3,2,199,3,medium,F,8,4164
B,Ship,3,3,198,2,low,M,8,4620
D,Ship,4,3,242,3,low,M,1,2808
F,Flight,5,5,132,3,low,M,3,4263
A,Ship,4,2,161,4,low,F,9,4713
D,Flight,4,2,219,3,low,F,9,5703
A,Ship,4,1,243,3,medium,M,10,5832
A,Ship,4,3,104,5,low,F,6,4617
F,Road,2,1,164,5,low,M,4,1708
F,Ship,5,2,250,3,medium,F,6,5298
F,Road,3,5,226,2,medium,M,3,4208
C,Ship,4,2,194,3,low,F,10,5171
C,Ship,2,5,181,5,medium,F,5,1043
B,Ship,6,2,306,4,low,F,6,1123
C,Ship,3,4,177,3,medium,F,1,4965
F,Flight,5,3,238,5,medium,M,2,1150
F,Ship,5,5,135,2,low,F,1,4324
A,Ship,5,4,274,5,low,M,7,1371
F,Ship,5,2,257,3,low,F,2,4677
D,Ship,4,1,234,3,low,F,8,4996
A,Flight,6,5,267,4,low,M,3,1550
F,Flight,3,2,264,4,medium,M,1,4877
B,Ship,4,2,152,4,medium,F,3,4006
A,Ship,5,5,193,4,medium,M,8,5714
A,Ship,6,5,287,5,low,M,2,5611
B,Ship,4,5,164,4,low,F,4,5736
D,Ship,5,3,287,4,low,M,2,1437
C,Road,6,5,264,4,low,M,1,1039
C,Road,5,3,249,4,medium,M,1,1014
D,Flight,6,1,173,3,medium,F,2,4892
F,Ship,3,3,243,2,low,M,3,4675
A,Flight,4,1,250,2,low,M,17,3544
C,Road,5,2,275,5,low,F,10,1924
C,Road,3,5,275,2,low,F,7,4619
B,Road,3,5,142,3,low,F,2,4619
F,Flight,5,3,228,5,high,M,9,1924
A,Ship,5,2,232,3,low,F,1,1187
F,Road,4,4,190,2,low,M,2,4460
B,Road,4,1,264,3,low,M,13,3015
A,Ship,5,1,134,2,low,M,8,5646
B,Flight,3,3,121,2,low,M,10,5130
F,Ship,3,5,186,2,medium,M,4,4352
B,Road,4,1,207,2,medium,M,4,4099
A,Ship,3,5,103,3,low,M,3,1403
A,Ship,6,1,250,4,low,M,10,1623
A,Ship,3,3,218,3,low,F,4,5086
F,Ship,4,4,210,3,medium,F,14,3666
F,Ship,2,2,258,3,medium,F,3,5365
B,Ship,3,1,198,2,low,F,8,4940
B,Road,3,1,267,2,low,F,9,5744
A,Road,6,2,304,4,low,M,2,1256
C,Flight,5,1,265,3,medium,M,6,2452
C,Ship,3,5,265,4,low,F,8,5087
B,Ship,3,5,212,3,low,F,19,2703
D,Ship,4,2,192,3,high,M,4,2061
F,Ship,5,2,219,4,low,F,7,4787
F,Ship,5,4,225,2,low,M,8,4725
F,Ship,5,2,229,3,low,M,1,5189
A,Road,6,5,260,4,low,F,8,1347
F,Flight,6,1,255,4,low,F,2,1385
D,Ship,4,3,173,4,low,M,9,5672
F,Ship,3,3,188,4,medium,M,1,4296
C,Ship,3,2,258,2,low,M,1,5862
D,Road,3,3,183,3,low,M,2,4363
F,Flight,3,4,243,3,medium,F,8,4959
F,Ship,5,3,232,3,medium,M,3,4526
B,Flight,2,4,181,4,medium,M,13,2309
B,Flight,3,3,176,4,medium,M,10,1177
B,Ship,4,2,150,2,low,F,2,5301
F,Ship,3,1,171,2,low,M,1,1629
F,Flight,3,3,158,2,medium,M,7,4865
D,Road,4,5,154,4,medium,M,7,4938
C,Ship,4,4,239,5,low,M,6,1986
B,Ship,3,5,284,2,low,M,10,5619
A,Road,6,4,300,4,medium,F,7,1607
C,Flight,5,3,256,2,low,M,3,4456
B,Ship,2,5,264,5,medium,F,1,4426
F,Flight,4,2,241,2,low,M,17,3844
C,Ship,5,1,240,5,medium,F,5,4144
B,Road,2,3,242,2,medium,F,1,5892
F,Flight,3,2,273,3,medium,F,2,4948
B,Ship,4,5,196,2,medium,F,3,5505
F,Flight,2,4,233,4,medium,F,4,5408
C,Ship,4,3,269,3,low,F,7,2538
D,Ship,7,1,276,4,low,F,9,1519
C,Ship,2,4,158,5,medium,F,2,4303
F,Ship,4,4,268,3,low,F,9,4118
F,Ship,6,1,144,4,low,F,5,5121
C,Flight,6,2,290,4,medium,M,1,1111
D,Flight,4,5,185,2,low,F,4,5428
A,Ship,3,4,212,3,medium,M,10,4663
C,Road,6,1,255,4,low,M,5,1253
B,Flight,4,5,268,3,medium,M,7,3622
D,Flight,5,3,269,5,low,F,3,1667
B,Ship,4,2,267,5,low,M,9,4720
D,Ship,3,3,217,3,low,F,6,4887
F,Ship,3,5,205,4,low,F,9,4819
F,Road,3,2,164,2,medium,F,3,4666
D,Ship,2,3,197,3,low,F,7,4632
A,Ship,5,4,171,3,low,F,1,5011
D,Ship,6,1,298,4,low,F,1,1735
F,Ship,3,1,201,3,medium,F,8,4315
F,Ship,3,5,167,2,low,F,2,4141
A,Ship,5,2,303,4,low,F,9,1224
C,Ship,3,4,238,2,medium,M,7,5974
B,Ship,3,4,259,2,medium,F,3,4154
B,Road,3,4,261,2,medium,F,1,3398
D,Ship,3,3,245,2,medium,F,16,2577
D,Ship,4,3,177,3,low,M,1,5282
B,Flight,5,4,189,5,low,M,3,3301
D,Ship,3,1,138,3,medium,F,2,4766
D,Ship,4,1,132,4,medium,F,10,1343
D,Ship,3,2,181,2,low,F,6,5410
A,Road,4,1,205,5,low,M,10,4944
A,Flight,6,2,293,5,low,M,2,1494
A,Road,4,3,167,2,medium,F,1,5409
F,Ship,4,3,264,5,low,F,2,1541
D,Ship,5,2,173,4,medium,M,4,5363
D,Flight,5,1,198,4,low,F,5,5025
C,Road,3,3,157,4,medium,F,2,5684
D,Road,3,1,258,4,medium,F,6,5365
A,Ship,5,2,179,3,low,M,7,5496
A,Road,6,4,201,2,low,M,4,5916
F,Flight,5,3,267,5,low,M,6,1119
B,Road,4,2,227,5,low,M,7,1354
B,Flight,4,2,273,5,medium,F,6,2126
A,Ship,3,2,224,3,medium,M,8,5869
A,Ship,5,4,160,4,low,F,6,1603
F,Flight,5,5,273,5,medium,M,4,1597
F,Ship,3,4,271,2,low,M,14,2163
C,Road,4,3,201,4,medium,F,3,4797
D,Road,6,2,257,4,low,F,5,1565
A,Ship,3,3,133,3,low,F,2,4926
C,Ship,4,4,202,4,medium,M,4,4053
F,Ship,5,1,254,5,medium,M,10,1020
C,Ship,3,5,144,2,medium,M,6,5983
C,Road,6,3,260,4,low,M,4,1358
B,Ship,4,1,175,3,medium,M,2,5861
D,Road,4,4,233,5,low,F,10,1173
A,Ship,6,4,306,4,low,F,8,1691
A,Ship,5,2,158,3,medium,M,16,1499
F,Ship,3,5,183,3,low,F,2,3459
C,Road,4,3,187,4,low,M,4,4757
B,Ship,4,1,202,2,medium,M,10,5428
F,Ship,6,1,113,2,medium,F,7,5234
D,Ship,4,3,162,2,low,M,2,1714
F,Ship,4,1,151,2,medium,M,6,1114
F,Road,5,4,172,3,low,F,3,5064
F,Flight,6,4,253,4,low,F,7,1485
F,Ship,4,3,151,3,medium,F,6,5379
A,Ship,4,1,197,3,high,M,9,4917
C,Ship,3,1,159,3,low,M,10,4358
C,Road,4,4,196,5,high,F,7,4622
C,Ship,3,2,175,4,medium,F,17,1276
F,Ship,5,4,211,3,low,M,9,4908
A,Ship,3,5,212,2,low,F,3,5761
D,Ship,3,2,155,3,low,M,1,5731
D,Road,4,4,195,3,low,F,6,5783
C,Ship,2,3,198,2,medium,F,6,1996
F,Ship,3,3,134,3,medium,F,8,4950
A,Ship,5,4,193,3,medium,M,4,5873
A,Ship,3,4,166,2,low,F,10,5258
F,Ship,3,1,132,3,medium,F,5,5978
F,Ship,6,3,189,3,medium,F,3,5062
C,Ship,5,2,227,5,low,F,3,1242
A,Ship,3,2,193,2,low,M,3,4799
F,Ship,4,1,255,3,medium,F,6,4313
F,Ship,3,2,188,5,medium,M,7,5673
B,Ship,5,2,265,2,medium,F,7,5464
F,Ship,5,2,196,5,low,M,10,5111
A,Ship,6,5,294,4,low,M,4,1302
F,Ship,3,5,224,2,low,M,13,3891
F,Ship,2,1,275,2,low,F,5,4163
A,Ship,3,1,201,3,low,F,3,4556
D,Flight,4,4,178,3,low,F,1,1165
C,Flight,6,5,219,5,low,F,2,1475
F,Road,3,4,218,3,medium,F,4,3534
B,Ship,4,3,213,3,low,M,6,5447
D,Flight,5,3,221,5,low,F,2,1630
B,Flight,6,4,247,4,medium,M,2,1858
D,Flight,5,4,307,5,low,M,8,1903
A,Ship,3,3,189,3,medium,F,1,5896
F,Ship,3,3,165,3,medium,F,4,5924
D,Ship,5,2,268,5,medium,F,2,1061
F,Ship,3,1,229,3,low,M,5,4971
F,Ship,3,2,264,2,low,M,6,5702
C,Ship,5,2,167,3,medium,F,7,1939
