ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Gender_encoded,Product_importance_encoded,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship
7036,2,1,219,4,6,5124,0,1,0,0,1,0,0,0,0,0,1
7037,4,2,223,3,7,5977,0,0,1,0,0,1,0,0,0,0,1
7038,3,1,166,2,10,4137,0,0,0,0,0,0,0,1,0,0,1
7039,6,1,264,3,5,4435,1,0,2,0,0,0,1,0,0,0,1
7040,3,3,182,3,5,5914,0,0,0,0,0,0,0,1,0,0,1
7041,4,1,260,2,2,4529,0,0,1,1,0,0,0,0,0,0,1
7042,4,1,268,3,8,5486,0,1,0,0,1,0,0,0,0,0,1
7043,6,4,272,4,4,4098,0,0,0,0,0,1,0,0,0,0,1
7044,4,5,135,3,3,4760,0,0,0,0,0,0,0,1,0,0,1
7045,3,2,164,2,3,4442,1,1,1,0,0,0,1,0,0,0,1
7046,4,4,153,5,9,5818,0,1,1,0,0,0,0,1,0,0,1
7047,3,4,175,3,8,4274,1,1,0,1,0,0,0,0,0,0,1
7048,3,1,231,3,9,5148,1,1,1,0,1,0,0,0,0,0,1
7049,5,4,222,3,3,5555,0,1,0,0,0,1,0,0,0,0,1
7050,3,4,261,2,1,5844,0,0,0,0,0,0,0,1,0,0,1
7051,3,2,223,2,10,4604,0,0,0,0,0,0,1,0,0,0,1
7052,3,5,222,5,2,4027,1,1,1,0,0,0,0,1,0,0,1
7053,4,5,240,3,9,5794,1,0,0,1,0,0,0,0,0,0,1
7054,4,5,137,2,6,5208,0,0,2,0,1,0,0,0,0,0,1
7055,4,2,181,3,6,5964,0,1,1,0,0,1,0,0,0,0,1
7056,3,3,261,4,3,5722,1,1,0,0,0,0,0,1,0,0,1
7057,3,1,226,2,4,4804,0,1,0,0,0,0,1,0,0,0,1
7058,4,5,246,2,3,5705,0,0,1,0,0,0,0,1,0,0,1
7059,3,4,226,2,1,5460,0,0,1,1,0,0,0,0,0,0,1
7060,3,4,238,2,3,4723,0,1,0,0,1,0,0,0,0,0,1
7061,3,1,173,3,3,4453,1,0,0,0,0,1,0,0,0,0,1
7062,3,4,257,4,10,4415,0,1,0,0,0,0,0,1,0,0,1
7063,3,2,160,4,9,5112,1,0,0,0,0,0,1,0,0,0,1
7064,3,3,179,3,9,4459,1,0,0,0,0,0,0,1,0,0,1
7065,3,1,101,5,3,4807,0,0,0,1,0,0,0,0,0,0,1
7066,2,3,263,4,9,5390,0,1,1,0,1,0,0,0,0,0,1
7067,3,1,210,3,4,5683,0,1,1,0,0,1,0,0,0,0,1
7068,3,4,166,4,4,5107,0,1,0,0,0,0,0,1,0,0,1
7069,2,3,163,3,4,4862,0,0,0,0,0,0,1,0,0,0,1
7070,4,3,143,2,1,4402,1,1,1,0,0,0,0,1,0,0,1
7072,3,1,198,2,8,4940,0,0,0,0,1,0,0,0,0,0,1
7073,3,1,150,2,6,5355,0,0,0,0,0,1,0,0,0,0,1
7074,4,3,195,4,1,5004,0,0,1,0,0,0,0,1,0,0,1
7075,4,4,213,3,1,4266,0,0,0,0,0,0,1,0,0,0,1
7076,4,3,245,4,8,5982,1,1,1,0,0,0,0,1,0,0,1
7077,3,1,199,3,8,5557,1,0,1,1,0,0,0,0,0,0,1
7078,4,1,192,4,5,4142,1,1,2,0,1,0,0,0,0,0,1
7080,3,5,221,3,7,4741,1,1,1,0,0,0,0,1,0,0,1
7081,3,1,200,4,9,5193,0,0,1,0,0,0,1,0,0,0,1
7082,4,3,260,3,5,5540,0,0,0,0,0,0,0,1,0,0,1
7083,4,5,98,4,5,4643,0,0,0,1,0,0,0,0,0,0,1
7084,5,1,198,4,5,5719,0,0,0,0,1,0,0,0,0,0,1
7085,4,1,168,2,1,5698,1,0,1,0,0,1,0,0,0,0,1
7086,6,1,260,3,1,5134,0,1,1,0,0,0,0,1,0,0,1
7087,4,1,266,4,3,5773,1,1,0,0,0,0,1,0,0,0,1
7088,3,3,239,3,8,5366,1,1,0,0,0,0,0,1,0,0,1
7089,4,1,214,5,9,5801,0,1,1,1,0,0,0,0,0,0,1
7090,3,3,203,3,8,5929,0,0,1,0,1,0,0,0,0,0,1
7091,2,5,264,3,3,4320,1,0,1,0,0,1,0,0,0,0,1
7093,3,1,167,2,1,5749,0,1,0,0,0,0,1,0,0,0,1
7097,4,1,153,3,8,5198,0,0,0,0,0,1,0,0,0,0,1
7098,5,1,238,3,2,5369,1,1,2,0,0,0,0,1,0,1,0
7102,5,2,223,5,5,1484,1,1,1,0,1,0,0,0,0,1,0
7103,5,2,275,5,10,1924,0,0,0,0,0,1,0,0,0,1,0
7106,6,2,278,4,8,1967,0,0,2,0,0,0,0,1,0,1,0
7107,5,4,243,5,5,1118,0,0,0,1,0,0,0,0,0,1,0
7108,7,1,309,4,4,1151,0,0,0,0,1,0,0,0,0,1,0
7109,6,2,279,4,5,1836,0,0,0,0,0,1,0,0,0,1,0
7110,6,5,247,4,7,1461,1,1,1,0,0,0,0,1,0,1,0
7111,5,5,235,5,10,1393,0,0,1,0,0,0,1,0,0,1,0
7112,5,3,268,5,10,1660,0,0,1,0,0,0,0,1,0,1,0
7113,6,2,309,4,10,1782,0,1,1,1,0,0,0,0,0,1,0
7114,4,5,213,3,7,4490,0,0,0,0,1,0,0,0,0,1,0
7115,4,4,245,4,6,5051,0,0,1,0,0,1,0,0,0,1,0
7116,3,1,199,3,7,4377,1,0,1,0,0,0,0,1,0,1,0
7117,4,3,192,4,1,5669,1,0,2,0,0,0,1,0,0,1,0
7119,3,5,221,3,8,4523,0,0,1,1,0,0,0,0,0,1,0
7120,3,4,200,4,8,4944,0,0,1,0,1,0,0,0,1,0,0
7121,4,4,260,3,9,4224,0,1,0,0,0,1,0,0,1,0,0
7122,4,5,98,4,5,5188,0,1,0,0,0,0,0,1,1,0,0
7123,5,1,198,4,5,5025,1,0,0,0,0,0,1,0,1,0,0
7124,4,1,168,2,8,5276,1,0,1,0,0,0,0,1,1,0,0
7125,6,4,260,3,9,4730,1,1,1,1,0,0,0,0,1,0,0
7126,4,2,266,4,7,4639,0,0,0,0,1,0,0,0,1,0,0
7127,3,1,239,3,2,4425,0,1,0,0,0,1,0,0,1,0,0
7128,4,1,214,5,6,4573,1,0,1,0,0,0,0,1,1,0,0
7129,3,3,203,3,3,4196,0,0,1,0,0,0,1,0,1,0,0
7130,2,4,264,3,6,4025,1,0,1,0,0,0,0,1,1,0,0
7132,3,5,167,2,5,5042,1,1,0,0,1,0,0,0,1,0,0
7136,4,4,153,3,5,4624,0,1,0,0,0,0,0,1,1,0,0
7137,5,4,238,3,5,5907,1,0,2,1,0,0,0,0,1,0,0
7141,5,5,223,5,5,1678,0,0,1,0,0,0,1,0,1,0,0
7142,5,3,275,5,7,1349,0,1,0,0,0,0,0,1,0,0,1
7145,6,5,278,4,6,1761,0,0,2,0,0,1,0,0,0,0,1
7146,5,4,243,5,2,1637,0,0,0,0,0,0,0,1,0,0,1
7147,7,4,309,4,7,1880,0,1,0,0,0,0,1,0,0,0,1
7148,6,4,279,4,9,1128,0,1,0,0,0,0,0,1,0,0,1
7149,6,2,247,4,8,1941,0,1,1,1,0,0,0,0,0,0,1
7150,5,5,235,5,9,1032,1,1,1,0,1,0,0,0,0,0,1
7151,5,5,274,5,7,1875,1,1,0,0,0,1,0,0,0,0,1
7152,6,5,283,4,3,1374,1,1,0,0,0,0,0,1,0,0,1
7153,6,5,286,4,9,1282,1,1,0,0,0,0,1,0,0,0,1
7154,5,1,257,5,9,1329,0,1,0,0,0,0,0,1,0,0,1
7155,5,4,223,5,2,1400,0,1,0,1,0,0,0,0,0,0,1
7156,4,5,239,5,7,1001,1,0,0,0,1,0,0,0,0,0,1
7158,7,2,295,4,10,1587,0,0,0,0,0,0,0,1,0,0,1
7159,6,1,305,4,5,1588,0,1,0,0,0,0,1,0,0,0,1
7160,3,4,177,4,3,1148,0,0,1,0,0,0,0,1,0,0,1
7161,5,3,257,5,3,1262,1,0,0,1,0,0,0,0,0,0,1
7162,6,2,306,4,6,1123,0,0,0,0,1,0,0,0,0,0,1
7164,4,5,228,5,9,1381,0,1,0,0,0,0,0,1,0,0,1
7165,5,4,225,5,7,1476,0,1,0,0,0,0,1,0,0,0,1
7166,7,5,289,4,5,1864,1,0,0,0,0,0,0,1,0,0,1
7167,5,4,261,5,2,1409,0,1,0,1,0,0,0,0,0,0,1
7168,5,3,255,5,10,1886,0,0,1,0,1,0,0,0,0,0,1
7169,5,3,266,5,2,1510,1,0,1,0,0,1,0,0,0,0,1
7170,6,3,290,4,5,1784,0,1,0,0,0,0,0,1,0,0,1
7171,4,5,235,5,6,1460,0,1,0,0,0,0,1,0,0,0,1
7172,6,4,250,4,3,1490,1,1,0,0,0,0,0,1,0,0,1
7173,5,3,245,5,3,1409,0,0,0,1,0,0,0,0,0,0,1
7174,6,4,286,4,9,1096,1,1,1,0,1,0,0,0,0,0,1
7175,5,5,271,4,9,1989,0,1,0,0,0,1,0,0,0,0,1
7177,7,5,282,5,8,1091,1,1,0,0,0,0,1,0,0,0,1
7178,4,1,254,5,7,1003,0,0,0,0,0,0,0,1,0,0,1
7179,5,2,242,5,1,1004,1,0,1,1,0,0,0,0,0,0,1
7180,5,5,263,4,9,1551,0,0,0,0,1,0,0,0,0,0,1
7181,7,5,278,4,5,1126,1,0,0,0,0,1,0,0,0,0,1
7182,6,5,255,4,3,1624,1,1,0,0,0,0,0,1,0,0,1
7183,4,4,184,3,4,1330,1,1,0,0,0,0,1,0,0,0,1
7184,6,4,257,4,9,1108,1,0,1,0,0,0,0,1,0,0,1
7185,3,2,214,2,3,1983,1,1,1,1,0,0,0,0,0,0,1
7186,6,1,301,4,3,1200,1,0,0,0,1,0,0,0,0,0,1
7187,6,1,264,4,1,1273,0,1,1,0,0,1,0,0,0,0,1
7188,5,3,256,5,5,1080,1,1,1,0,0,0,0,1,0,0,1
7190,4,1,236,5,4,1953,0,1,1,0,0,0,0,1,0,0,1
7191,5,2,303,4,9,1224,1,0,0,1,0,0,0,0,0,0,1
7192,6,3,284,4,4,1652,1,1,1,0,1,0,0,0,0,0,1
7194,5,3,258,5,4,1665,1,0,0,0,0,0,0,1,0,0,1
7195,5,1,243,5,3,1066,1,1,0,0,0,0,1,0,0,0,1
7196,6,1,306,4,8,1378,0,1,1,0,0,0,0,1,0,0,1
7198,4,3,150,4,4,1021,0,0,0,0,1,0,0,0,0,0,1
7199,6,4,291,4,5,1112,1,0,0,0,0,1,0,0,0,0,1
7200,7,3,278,4,2,1038,1,1,0,0,0,0,0,1,0,0,1
7202,6,1,272,4,10,1534,1,1,1,0,0,0,0,1,0,0,1
7203,5,5,246,5,6,1911,0,0,0,1,0,0,0,0,0,0,1
7204,6,2,266,4,3,1090,0,1,1,0,1,0,0,0,0,0,1
7205,5,4,252,5,10,1015,1,0,0,0,0,1,0,0,0,0,1
7206,6,5,254,4,2,1824,0,0,0,0,0,0,0,1,0,0,1
7207,7,3,305,4,3,1426,1,0,1,0,0,0,1,0,0,0,1
7208,6,5,307,4,3,1406,0,1,2,0,0,0,0,1,0,0,1
7209,6,4,278,5,5,1180,0,1,0,1,0,0,0,0,0,0,1
7210,6,3,265,5,10,1897,0,1,1,0,1,0,0,0,0,0,1
7211,6,5,248,4,10,1005,0,0,0,0,0,1,0,0,0,0,1
7212,7,5,299,4,4,1052,1,1,0,0,0,0,0,1,0,0,1
7213,6,2,280,4,10,1866,1,1,0,0,0,0,1,0,0,0,1
7214,7,4,247,4,9,1228,0,0,0,0,0,0,0,1,0,0,1
7215,6,1,273,4,3,1361,1,1,0,1,0,0,0,0,0,0,1
7216,6,2,254,5,7,1638,1,1,0,0,1,0,0,0,0,0,1
7217,5,2,246,5,9,1876,0,0,1,0,0,1,0,0,0,0,1
7218,7,4,251,5,3,1433,0,1,0,0,0,0,0,1,0,0,1
7219,5,5,262,5,9,1400,0,1,0,0,0,0,1,0,0,0,1
7220,5,1,245,5,3,1956,1,0,0,0,0,0,0,1,0,0,1
7221,4,2,273,5,8,2000,0,0,1,1,0,0,0,0,0,0,1
7222,3,1,268,4,4,5006,0,0,1,0,1,0,0,0,0,0,1
7223,4,2,244,5,7,5337,0,0,0,0,0,1,0,0,0,0,1
7224,3,3,260,2,6,5044,0,1,0,0,0,0,0,1,0,0,1
7225,3,1,271,3,4,4108,0,1,0,0,0,0,1,0,0,0,1
7226,5,4,219,2,5,4919,1,0,1,0,0,0,0,1,0,0,1
7227,4,1,193,3,9,5354,0,0,1,1,0,0,0,0,0,0,1
7228,5,5,149,3,9,5979,0,1,1,0,1,0,0,0,0,0,1
7229,3,5,268,2,4,5909,0,0,0,0,0,1,0,0,0,0,1
7230,3,5,151,2,3,5039,0,1,0,0,0,0,0,1,0,0,1
7231,4,3,171,2,10,5211,0,1,1,0,0,0,1,0,0,0,1
7232,3,3,202,2,1,5220,1,0,1,0,0,0,0,1,0,0,1
7233,5,2,174,4,8,5627,1,1,1,1,0,0,0,0,0,0,1
7234,4,2,227,3,7,4041,0,1,1,0,1,0,0,0,0,0,1
7235,6,3,175,4,3,4143,0,1,0,0,0,1,0,0,0,1,0
7236,3,4,191,3,6,4586,1,1,1,0,0,0,0,1,0,1,0
7237,4,5,240,3,5,5734,1,0,0,0,0,0,1,0,0,1,0
7238,3,1,238,3,6,5092,0,0,1,0,0,0,0,1,0,1,0
7239,3,3,99,5,9,5470,0,1,1,1,0,0,0,0,0,1,0
7240,3,5,142,3,2,4619,0,0,0,0,1,0,0,0,0,1,0
7241,4,5,148,3,6,5473,1,0,2,0,0,1,0,0,0,1,0
7242,4,5,129,5,7,5554,1,1,1,0,0,0,0,1,0,1,0
7244,4,4,190,2,2,4460,0,1,0,0,0,0,0,1,0,1,0
7245,5,1,268,5,1,4704,0,1,1,1,0,0,0,0,0,1,0
7246,3,5,205,4,2,5294,0,1,0,0,1,0,0,0,0,1,0
7247,3,1,186,2,3,5818,0,1,1,0,0,1,0,0,0,1,0
7248,3,2,185,4,8,5545,0,0,0,0,0,0,0,1,0,1,0
7249,5,4,173,3,9,5432,0,1,0,0,0,0,1,0,0,1,0
7250,3,2,208,2,1,4999,0,1,2,0,0,0,0,1,0,1,0
7251,5,1,177,2,9,4881,0,1,1,1,0,0,0,0,0,1,0
7252,3,1,190,3,1,5065,1,0,0,0,1,0,0,0,0,1,0
7253,5,4,257,3,3,4895,1,0,1,0,0,1,0,0,0,1,0
7254,3,4,168,3,5,5183,0,1,1,0,0,0,0,1,0,1,0
7255,3,2,229,3,2,4447,1,1,0,0,0,0,1,0,0,1,0
7256,4,1,152,2,2,5396,0,1,2,0,0,0,0,1,0,1,0
7257,5,4,154,2,10,5670,0,1,1,1,0,0,0,0,1,0,0
7258,5,5,239,3,8,4975,0,1,1,0,1,0,0,0,1,0,0
7259,3,5,252,2,2,4888,1,1,0,0,0,1,0,0,1,0,0
7260,4,4,258,2,5,4363,1,0,1,0,0,0,0,1,1,0,0
7261,4,5,184,4,3,5430,1,0,1,0,0,0,1,0,1,0,0
7262,4,3,148,5,2,4065,1,1,1,0,0,0,0,1,1,0,0
7263,5,2,240,2,4,4447,1,1,1,1,0,0,0,0,1,0,0
7264,6,2,169,2,9,5580,0,1,1,0,1,0,0,0,1,0,0
7265,3,4,156,3,4,4519,1,1,1,0,0,1,0,0,1,0,0
7266,4,4,264,3,9,5555,1,0,1,0,0,0,0,1,1,0,0
7267,4,5,223,3,7,5832,1,1,1,0,0,0,1,0,1,0,0
7268,5,4,233,3,6,4275,1,1,0,0,0,0,0,1,1,0,0
7269,3,4,230,3,7,5891,0,0,1,1,0,0,0,0,1,0,0
7271,4,3,155,3,2,4534,0,0,2,0,0,1,0,0,1,0,0
7272,4,2,220,2,5,5864,0,1,1,0,0,0,0,1,1,0,0
7273,4,2,283,2,1,4115,0,0,2,0,0,0,1,0,1,0,0
7274,3,3,239,4,5,4084,1,0,0,0,0,0,0,1,1,0,0
7275,5,2,248,2,10,4813,0,0,0,1,0,0,0,0,1,0,0
7276,4,3,256,3,4,5068,1,0,0,0,1,0,0,0,1,0,0
7277,4,2,267,2,7,5746,1,1,0,0,0,1,0,0,1,0,0
7278,3,5,207,4,10,4092,1,1,0,0,0,0,0,1,1,0,0
7279,3,1,204,4,6,5926,1,0,1,0,0,0,1,0,0,0,1
7280,4,4,209,2,3,4407,0,0,1,0,0,0,0,1,0,0,1
7281,4,3,183,3,4,5866,0,1,0,1,0,0,0,0,0,0,1
7282,2,5,140,4,2,4636,1,0,2,0,1,0,0,0,0,0,1
7283,4,3,161,3,7,4799,1,0,2,0,0,1,0,0,0,0,1
7284,4,3,151,3,9,4908,0,0,1,0,0,0,0,1,0,0,1
7285,5,4,257,2,10,5095,0,1,1,0,0,0,1,0,0,0,1
7286,3,4,199,3,3,4067,0,0,1,0,0,0,0,1,0,0,1
7287,4,1,191,2,4,5851,1,0,0,1,0,0,0,0,0,0,1
7288,3,5,236,2,10,5755,1,1,0,0,1,0,0,0,0,0,1
7289,4,3,217,3,7,4723,1,0,1,0,0,1,0,0,0,0,1
7290,5,3,202,2,6,5716,0,0,0,0,0,0,0,1,0,0,1
7291,3,4,246,3,1,4273,1,0,2,0,0,0,1,0,0,0,1
7292,4,4,194,4,10,5024,0,0,0,0,0,0,0,1,0,0,1
7293,3,2,221,2,10,4715,1,1,1,1,0,0,0,0,0,0,1
7294,4,4,231,5,6,5482,0,0,0,0,1,0,0,0,0,0,1
7295,5,5,254,5,2,4426,0,0,0,0,0,1,0,0,0,0,1
7296,4,3,252,2,6,5266,1,1,0,0,0,0,0,1,0,0,1
7297,3,5,196,3,4,4569,0,0,2,0,0,0,1,0,0,0,1
7298,5,5,104,4,9,5652,0,0,2,0,0,0,0,1,0,0,1
7299,5,5,156,4,5,5987,1,0,0,1,0,0,0,0,0,0,1
7300,5,4,250,4,2,4183,0,1,0,0,1,0,0,0,0,0,1
7301,3,4,267,2,9,5940,0,1,0,0,0,1,0,0,0,0,1
7302,3,2,197,4,1,5210,1,1,1,0,0,0,0,1,0,0,1
7303,3,4,227,4,9,5465,0,0,0,0,0,0,1,0,0,0,1
7304,5,1,248,3,2,4075,0,0,0,0,0,0,0,1,0,0,1
7305,3,3,274,3,3,5157,0,1,1,1,0,0,0,0,0,0,1
7307,3,2,181,3,4,5966,1,1,0,0,0,1,0,0,0,0,1
7308,2,5,101,3,10,4353,0,1,0,0,0,0,0,1,0,0,1
7309,4,4,161,2,8,4348,1,0,1,0,0,0,1,0,0,0,1
7310,4,2,268,2,8,4219,0,0,1,0,0,0,0,1,0,0,1
7311,4,4,218,4,10,4967,0,0,1,1,0,0,0,0,0,0,1
7312,3,2,192,3,1,4308,1,1,0,0,1,0,0,0,0,0,1
7313,2,3,197,2,2,4277,0,0,1,0,0,1,0,0,0,0,1
7314,4,4,253,2,5,5624,0,0,1,0,0,0,0,1,0,0,1
7315,3,1,183,4,5,5326,0,1,0,0,0,0,1,0,0,0,1
7316,3,5,177,4,9,5311,0,1,2,0,0,0,0,1,0,0,1
7317,5,1,241,3,7,5134,1,0,0,1,0,0,0,0,0,0,1
7318,3,5,180,4,9,5105,1,0,0,0,1,0,0,0,0,0,1
7319,5,2,158,3,2,5221,0,1,1,0,0,1,0,0,0,0,1
7320,4,1,209,3,7,4808,1,0,0,0,0,0,0,1,0,0,1
7322,6,2,226,4,7,5600,0,0,2,0,0,0,0,1,0,0,1
7323,4,3,178,3,6,4576,0,1,1,1,0,0,0,0,0,0,1
7325,3,1,212,2,7,5022,0,1,1,0,0,1,0,0,0,0,1
7326,3,2,239,4,10,4410,0,0,1,0,0,0,0,1,0,0,1
7327,5,3,257,5,5,4183,0,1,1,0,0,0,1,0,0,0,1
7328,3,3,165,2,8,5813,0,1,0,0,0,0,0,1,0,0,1
7329,4,3,183,2,8,5690,1,0,1,1,0,0,0,0,0,0,1
7330,4,5,135,3,1,5013,0,1,0,0,1,0,0,0,0,0,1
7331,4,1,200,3,5,4686,0,1,0,0,0,1,0,0,0,0,1
7332,4,2,162,4,7,5294,0,1,1,0,0,0,0,1,0,0,1
7333,3,3,218,3,6,5288,1,1,1,0,0,0,1,0,0,0,1
7334,3,4,158,2,7,4744,0,1,1,0,0,0,0,1,0,0,1
7335,4,2,213,3,8,5214,1,1,1,1,0,0,0,0,0,0,1
7336,3,1,215,2,9,4940,0,0,1,0,1,0,0,0,0,0,1
7337,3,3,268,2,5,5195,0,0,2,0,0,1,0,0,0,0,1
7338,3,1,207,4,9,4252,0,1,0,0,0,0,0,1,0,0,1
7340,5,2,245,2,6,5366,1,1,0,0,0,0,0,1,0,0,1
7341,4,2,154,2,6,4705,1,0,1,1,0,0,0,0,0,0,1
7342,3,1,155,3,2,5446,0,0,1,0,1,0,0,0,0,0,1
7343,4,4,238,3,7,4709,0,0,0,0,0,1,0,0,0,0,1
7344,3,2,151,2,1,5179,0,1,1,0,0,0,0,1,0,0,1
7345,3,4,185,2,4,5926,0,1,0,0,0,0,1,0,0,0,1
7346,4,3,171,3,8,4826,0,0,1,0,0,0,0,1,0,0,1
7347,3,2,206,2,7,4185,1,0,0,1,0,0,0,0,0,0,1
7348,3,3,232,2,5,4255,1,1,0,0,1,0,0,0,0,0,1
7349,4,2,187,2,7,5524,1,0,1,0,0,1,0,0,0,0,1
7350,4,4,209,3,8,5884,1,1,1,0,0,0,0,1,0,0,1
7351,4,2,262,3,2,4015,0,1,0,0,0,0,1,0,0,0,1
7352,3,2,154,3,6,5540,1,0,0,0,0,0,0,1,0,0,1
7353,5,1,163,3,1,5194,0,0,1,1,0,0,0,0,0,0,1
7354,4,1,257,2,7,4869,0,1,0,0,1,0,0,0,0,0,1
7355,3,5,265,4,8,5087,1,0,0,0,0,1,0,0,0,0,1
7356,3,2,220,3,7,5503,0,0,0,0,0,0,0,1,0,0,1
7357,3,1,201,3,6,4953,0,0,0,0,0,0,1,0,0,0,1
7358,2,4,268,4,5,4400,1,1,0,0,0,0,0,1,0,0,1
7359,4,1,139,3,7,4550,0,1,1,1,0,0,0,0,0,0,1
7360,3,5,241,4,3,5051,0,0,0,0,1,0,0,0,0,0,1
7361,4,4,145,3,2,5665,0,1,2,0,0,1,0,0,0,0,1
7362,4,3,157,3,9,4990,0,1,1,0,0,0,0,1,0,0,1
7363,4,3,203,2,7,4185,0,0,1,0,0,0,1,0,0,0,1
7364,4,4,163,3,7,4463,0,1,1,0,0,0,0,1,0,0,1
7365,4,1,263,2,5,4010,1,0,0,1,0,0,0,0,0,0,1
7366,5,5,258,4,5,4562,0,0,2,0,1,0,0,0,0,0,1
7367,5,3,251,3,8,4228,1,0,1,0,0,1,0,0,0,0,1
7369,4,1,179,4,2,4071,1,0,1,0,0,0,1,0,0,0,1
7370,5,4,211,2,7,4734,0,0,1,0,0,0,0,1,0,0,1
7371,3,1,271,2,7,4569,0,0,1,1,0,0,0,0,0,0,1
7372,4,4,181,3,1,5444,0,1,1,0,1,0,0,0,0,1,0
7373,2,1,130,4,10,4726,0,0,1,0,0,1,0,0,0,1,0
7374,5,4,264,3,9,5841,1,1,2,0,0,0,0,1,0,1,0
7375,4,2,221,3,7,4856,0,0,0,0,0,0,1,0,0,1,0
7376,3,1,194,2,1,5931,0,0,1,0,0,0,0,1,0,1,0
7377,3,1,201,2,4,4857,1,0,1,1,0,0,0,0,0,1,0
7378,3,5,166,2,6,4523,1,1,1,0,1,0,0,0,0,1,0
7379,5,4,254,2,9,5658,1,1,0,0,0,1,0,0,0,1,0
7380,4,3,144,3,7,5496,0,0,0,0,0,0,0,1,0,1,0
7381,5,2,171,2,6,4236,0,1,0,0,0,0,1,0,0,1,0
7382,6,4,240,3,9,4986,1,0,0,0,0,0,0,1,0,1,0
7383,6,3,232,5,10,4576,1,1,2,1,0,0,0,0,0,1,0
7385,3,3,275,4,2,4086,1,1,1,0,0,1,0,0,0,1,0
7387,5,5,207,2,8,5066,1,1,2,0,0,0,1,0,0,1,0
7392,5,2,224,2,10,5674,0,0,1,0,0,0,0,1,0,1,0
7393,5,3,174,3,6,5064,1,0,1,0,0,0,1,0,0,1,0
7395,4,2,223,5,3,4480,0,0,1,1,0,0,0,0,1,0,0
7396,5,2,223,5,5,1010,1,0,0,0,1,0,0,0,1,0,0
7397,4,2,239,5,10,1429,0,0,0,0,0,1,0,0,1,0,0
7399,7,3,295,4,9,1235,0,0,0,0,0,0,1,0,1,0,0
7400,6,5,305,4,7,1099,1,0,0,0,0,0,0,1,1,0,0
7401,3,4,177,4,5,1854,0,1,1,1,0,0,0,0,1,0,0
7402,5,4,257,5,1,1778,1,0,0,0,1,0,0,0,1,0,0
7403,6,3,306,4,5,1490,1,0,0,0,0,1,0,0,1,0,0
7405,4,1,228,5,6,1727,1,0,0,0,0,0,1,0,1,0,0
7406,5,3,225,5,6,1082,0,0,0,0,0,0,0,1,1,0,0
7407,7,5,289,4,10,1385,0,1,0,1,0,0,0,0,1,0,0
7408,5,1,261,5,10,1713,0,0,0,0,1,0,0,0,1,0,0
7409,5,2,255,5,4,1634,0,1,1,0,0,1,0,0,1,0,0
7410,5,4,266,5,8,1592,1,1,1,0,0,0,0,1,1,0,0
7411,6,4,290,4,3,1544,1,0,0,0,0,0,1,0,1,0,0
7412,4,3,235,5,4,1839,1,0,0,0,0,0,0,1,1,0,0
7413,6,5,250,4,8,1689,0,1,0,1,0,0,0,0,1,0,0
7414,5,4,245,5,5,1293,1,0,0,0,1,0,0,0,1,0,0
7415,6,3,286,4,7,1132,1,0,1,0,0,1,0,0,1,0,0
7416,5,4,271,4,5,1184,1,0,0,0,0,0,0,1,0,0,1
7418,7,5,282,5,7,1260,1,1,0,0,0,0,0,1,0,0,1
7419,4,4,254,5,9,1654,1,1,0,1,0,0,0,0,0,0,1
7420,5,5,242,5,3,1444,1,1,1,0,1,0,0,0,0,0,1
7421,5,4,263,4,10,1995,0,0,0,0,0,1,0,0,0,0,1
7422,7,5,278,4,1,1210,0,1,0,0,0,0,0,1,0,0,1
7423,6,1,255,4,9,1575,0,1,0,0,0,0,1,0,0,0,1
7424,4,2,184,3,3,1705,1,1,0,0,0,0,0,1,0,0,1
7425,6,2,257,4,2,1012,0,1,1,1,0,0,0,0,0,0,1
7426,3,2,214,2,7,1693,0,1,1,0,1,0,0,0,0,0,1
7427,2,3,130,4,10,4363,0,1,1,0,0,1,0,0,0,0,1
7428,5,5,264,3,3,5835,1,0,2,0,0,0,0,1,0,0,1
7429,4,2,221,3,10,4126,0,1,0,0,0,0,1,0,0,0,1
7430,3,5,194,2,7,4809,0,0,1,0,0,0,0,1,0,0,1
7431,3,5,201,2,2,4440,0,1,1,1,0,0,0,0,0,0,1
7432,3,2,166,2,6,4765,0,1,1,0,1,0,0,0,0,0,1
7433,5,2,254,2,5,4985,1,0,0,0,0,1,0,0,0,0,1
7434,4,4,144,3,7,5351,1,0,0,0,0,0,0,1,0,0,1
7435,5,1,171,2,9,5252,0,1,0,0,0,0,1,0,0,0,1
7436,6,5,240,3,4,5219,1,1,0,0,0,0,0,1,0,0,1
7437,6,1,232,5,10,4345,0,1,2,1,0,0,0,0,0,0,1
7439,3,5,275,4,10,5066,0,1,1,0,0,1,0,0,0,0,1
7441,5,1,207,2,3,4083,0,1,2,0,0,0,1,0,0,0,1
7446,5,3,224,2,1,5603,0,1,1,0,0,0,0,1,0,0,1
7447,5,2,174,3,10,4902,1,0,1,0,0,0,1,0,0,0,1
7449,4,5,223,5,4,4704,0,1,1,1,0,0,0,0,0,0,1
7450,5,2,223,5,2,1232,1,1,0,0,1,0,0,0,0,0,1
